Date,Value,predicted_value,PCT
2017-12-10,14869.805,15142.834139011362,-7.256659202134865e-08
2017-12-11,15068.95,14864.445812539514,-0.036040737995463173
2017-12-12,17276.39333,15063.978613875566,-0.032990925873630894
2017-12-13,16808.36667,17276.393329999988,-6.317253961984864e-14
2017-12-14,16252.31,16802.907216885822,-0.03248056888193438
2017-12-15,17771.9,16247.126626497657,-0.03189314935749364
2017-12-16,19498.68333,17771.89993527269,-3.642115465284349e-07
2017-12-17,19279.9,19493.349454359377,-0.027355055468880545
2017-12-18,18961.85667,19279.899930287735,-3.615800229763617e-07
2017-12-19,17737.11167,18956.290835285803,-0.029352793932905463
2017-12-20,17382.94,17730.72782101563,-0.03599147991590252
2017-12-21,16047.51,17376.794850222563,-0.03535161357880783
2017-12-22,15190.945,16039.525266608915,-0.04975683698645885
2017-12-23,13776.61,15183.723131277478,-0.04754061529760869
2017-12-24,13949.175,13766.580095702895,-0.07280386319352533
2017-12-25,14119.02833,13939.236974382833,-0.071244540391573
2017-12-26,13740.94,14110.28266051642,-0.06194243172525782
2017-12-27,15589.32167,13732.041599036298,-0.06475831321366983
2017-12-28,14380.58167,15580.712633712725,-0.05522393128779829
2017-12-29,14214.01,14368.897501047635,-0.08124962689610327
2017-12-30,13215.574,14201.389167951404,-0.08879149549350704
2017-12-31,14165.575,13202.51947738033,-0.09878135160584038
2018-01-01,13796.0,14154.488738011376,-0.07826199775600182
2018-01-02,15005.85667,13784.51251974703,-0.08326674581741282
2018-01-03,15053.26167,14996.203284150148,-0.06433078805257891
2018-01-04,15039.24,15041.320309292585,-0.07932739740526139
2018-01-05,17174.12,15028.43622832231,-0.07183721835471027
2018-01-06,17319.198,17165.274672552732,-0.0515038176469406
2018-01-07,17155.95,17310.56005872606,-0.04987494960182722
2018-01-08,15265.90667,17155.949930451832,-4.053880347038088e-07
2018-01-09,14714.25333,15253.474156270255,-0.08143973363978094
2018-01-10,14437.42,14699.866747761995,-0.09777310418241147
2018-01-11,13296.794,14437.41999805885,-1.3445275630262142e-08
2018-01-12,13912.882,13281.367405395225,-0.11601739941804345
2018-01-13,13791.19,13898.76669497111,-0.10145493240645871
2018-01-14,13852.92,13777.441291876967,-0.09969196365965369
2018-01-15,14012.196,13838.631117909417,-0.10314707722691514
2018-01-16,13554.14,13997.361113269038,-0.10587124766854135
2018-01-17,11116.94667,13539.473465650557,-0.10820704485450477
2018-01-18,11345.42333,11099.081191623147,-0.16070490312833785
2018-01-19,11174.82,11327.184504850995,-0.1607593178191677
2018-01-20,12950.79333,11154.856044646456,-0.17865124765806964
2018-01-21,11505.228,12932.590742165652,-0.14055191346604848
2018-01-22,11513.42,11484.816390250196,-0.17741160583521393
2018-01-23,11223.064,11495.535770173447,-0.15533377420917124
2018-01-24,11282.25833,11203.466838924774,-0.17461507013793928
2018-01-25,11392.03,11265.666934415654,-0.14705739843085275
2018-01-26,10969.815,11372.38129126268,-0.172477677264901
2018-01-27,11524.77667,10949.979288683133,-0.18082083715055972
2018-01-28,11431.37,11505.369696207885,-0.16839349123903252
2018-01-29,11212.655,11410.970860959264,-0.1784487689641511
2018-01-30,10184.06167,11193.158574840701,-0.17387875716589138
2018-01-31,10082.52,10163.569974602216,-0.20121338677815254
2018-02-01,9083.258333,10063.686269360504,-0.18679586690129982
2018-02-02,8901.901667,9064.83578461676,-0.20281872107842097
2018-02-03,8852.73,8883.345986827982,-0.20844624964579125
2018-02-04,8400.648333,8835.351964469439,-0.1963014293959122
2018-02-05,6838.816667,8383.605613239955,-0.20287386264099955
2018-02-06,6925.46,6824.399588474729,-0.21081247278990525
2018-02-07,8099.958333,6910.408604168394,-0.2173342396260463
2018-02-08,8240.536667,8082.177656707631,-0.21951565133277456
2018-02-09,8245.08,8223.01400473205,-0.21263981917733865
2018-02-10,8319.876566,8227.427516387645,-0.2140971781032489
2018-02-11,8343.455,8301.629114959824,-0.21932357884667575
2018-02-12,8068.02,8325.86733786121,-0.21079591294961883
2018-02-13,8597.7675,8050.376056531362,-0.21868988263090694
2018-02-14,9334.633333,8580.230683314772,-0.2039694221229834
2018-02-15,9471.64,9315.13095364366,-0.20892496427679008
2018-02-16,10127.16167,9451.942984170351,-0.20795781754424875
2018-02-17,10841.99167,10107.749976762489,-0.19167950379438267
2018-02-18,11085.83,10822.034480957971,-0.18407308960816057
2018-02-19,11110.965,11063.828172025767,-0.19846802606780534
2018-02-20,11390.39167,11089.662672304996,-0.19172347041867516
2018-02-21,11245.98,11369.61143087399,-0.1824365634479556
2018-02-22,9931.071667,11225.686416612678,-0.18045188936243559
2018-02-23,10162.11667,9910.407267631508,-0.20807824232260685
2018-02-24,10171.3,10141.622585551215,-0.20167141466980062
2018-02-25,9696.593333,10150.791562085276,-0.20163044954649742
2018-02-26,10348.60333,9676.764593852778,-0.20449180930110705
2018-02-27,10319.46,10328.46069646514,-0.19464108240063907
2018-02-28,10370.165,10298.611156843988,-0.20203424555171343
2018-03-01,11009.38167,10352.3218630787,-0.1720622277591655
2018-03-02,10931.12,11010.17655623953,0.007220080685327535
2018-03-03,11326.94833,10910.1257110767,-0.19205981567580174
2018-03-04,11430.18167,11306.814328214045,-0.17775309994686586
2018-03-05,11516.83,11409.796208502981,-0.17834765960477245
2018-03-06,10763.19833,11496.456118891041,-0.1769052865151158
2018-03-07,10118.058,10741.58834559566,-0.20077660693204136
2018-03-08,9920.46,10098.830934874915,-0.19002722780483736
2018-03-09,9089.278333,9900.516513168872,-0.20103389188734497
2018-03-10,8746.002,9070.858127013918,-0.20265861943301305
2018-03-11,8777.37,8727.021306145563,-0.21702137564611865
2018-03-12,9182.843333,8759.250569046262,-0.20643348695268204
2018-03-13,9154.7,9164.438972173117,-0.20042115671019833
2018-03-14,9153.54,9136.653128557165,-0.197132308462705
2018-03-15,8358.121667,9136.284720107882,-0.18850936241190597
2018-03-16,8530.402,8341.082699323353,-0.20386120656654808
2018-03-17,8297.89,8513.162178220444,-0.2020985855010845
2018-03-18,8171.415,8280.622830350901,-0.20809108880809368
2018-03-19,8412.033333,8154.767797503967,-0.2037248444245343
2018-03-20,8605.64,8394.516787610633,-0.20823200165707192
2018-03-21,8947.753333,8588.50614271206,-0.19910032592508475
2018-03-22,8690.408333,8930.210462072728,-0.19605894658018078
2018-03-23,8725.37,8673.06941669902,-0.199517855048753
2018-03-24,8662.378333,8707.534099124607,-0.20441426409876193
2018-03-25,8617.296667,8643.733256351728,-0.21524200319492268
2018-03-26,8457.96,8598.198650105296,-0.22162422430970036
2018-03-27,7876.195,8442.076777432927,-0.187790230351907
2018-03-28,7960.38,7861.3941111847225,-0.18791927847491302
2018-03-29,7950.61,7945.982666598613,-0.1808623884963681
2018-03-30,6882.531667,7936.600065760454,-0.17621206724447627
2018-03-31,6935.48,6871.015277350492,-0.1673278120132157
2018-04-01,6937.56,6923.7757113529415,-0.16875960491643108
2018-04-02,7035.848333,6925.012459294368,-0.1808638873844975
2018-04-03,7410.435,7023.7946242045045,-0.17131848534824531
2018-04-04,7426.48,7396.610026625461,-0.1865608884571512
2018-04-05,6826.51,7412.700355117746,-0.18554745831475622
2018-04-06,6603.876667,6814.956369200737,-0.16924652273655752
2018-04-07,6634.68,6592.37721334917,-0.17413186573113537
2018-04-08,7017.656667,6622.880748524043,-0.17784205833524955
2018-04-09,6699.273333,7005.513078184196,-0.17304335894499132
2018-04-10,6784.41,6687.745697599077,-0.1720729223591886
2018-04-11,6926.266667,6772.039748692071,-0.1823334867428238
2018-04-12,7847.845,6912.367997113804,-0.20066610996101605
2018-04-13,7941.46,7833.294119050457,-0.18541244060685666
2018-04-14,8036.511051,7925.503808545982,-0.2009226446272871
2018-04-15,8340.748333,8020.8159976490815,-0.19529685520641357
2018-04-16,8368.1,8323.848197957986,-0.20262132805455865
2018-04-17,7895.416926,8352.701431323669,-0.18401511306427631
2018-04-18,8164.937426,7882.3992810817745,-0.16487596589557751
2018-04-19,8175.96,8148.348797237491,-0.20316908626494795
2018-04-20,8852.718333,8160.074560820559,-0.1942944825982657
2018-04-21,8807.205,8834.951060583662,-0.20069849449640823
2018-04-22,8930.6,8789.593492648277,-0.19996704234456958
2018-04-23,8933.861667,8914.157215449508,-0.18411735550234512
2018-04-24,9555.542,8916.466708204269,-0.19470817261458295
2018-04-25,9658.11,9536.542456554658,-0.19883271346974626
2018-04-26,9258.398333,9639.499357885172,-0.19269445175949337
2018-04-27,9010.32,9238.5902768736,-0.21394689895548274
2018-04-28,8928.55,8994.580788244524,-0.17467983107675955
2018-04-29,9334.281667,8910.623878977405,-0.20077303730834334
2018-04-30,9259.57,9316.935140428295,-0.18583675949087997
2018-05-01,9239.55,9241.65716138674,-0.19345216476855553
2018-05-02,9221.426,9222.479142955659,-0.18475853309241577
2018-05-03,9639.268333,9203.20794531997,-0.1975622282283677
2018-05-04,9753.35,9620.651074086685,-0.19313975158860017
2018-05-05,9803.306667,9734.204707427769,-0.19629453031247193
2018-05-06,9630.136277,9787.91454576285,-0.15700948424845917
2018-05-07,9631.44,9616.760553259017,-0.13889443883497726
2018-05-08,9228.608333,9613.9330117297,-0.1817691671266291
2018-05-09,9322.041667,9211.449231302402,-0.18593379498228282
2018-05-10,9310.37,9304.317267544198,-0.19013430843744777
2018-05-11,8468.788,9292.471021695665,-0.19224776571002222
2018-05-12,8484.346667,8453.250237268985,-0.18347091379563865
2018-05-13,8463.52,8468.644322084516,-0.1850742966050469
2018-05-14,8652.038333,8447.864547289211,-0.18497566864365153
2018-05-15,8511.458,8637.128632036358,-0.17232587732274596
2018-05-16,8471.06,8495.13008983155,-0.19183446794252085
2018-05-17,8106.118333,8454.402360397438,-0.1966417379001114
2018-05-18,8240.055,8092.204946473898,-0.17164055537482775
2018-05-19,8239.08,8225.588114325843,-0.17556782902732215
2018-05-20,8507.406667,8224.75322002738,-0.17388810367929414
2018-05-21,8385.556187,8491.825660673396,-0.18314636805880963
2018-05-22,8396.63,8370.863835868648,-0.17521021627795996
2018-05-23,7555.74,8379.688895334626,-0.20176076194107795
2018-05-24,7566.193333,7544.725401859563,-0.14577788728088376
2018-05-25,7576.78,7552.829090220003,-0.17663099780584018
2018-05-26,7342.908333,7563.041703302592,-0.18132104531750098
2018-05-27,7361.831667,7331.499571054754,-0.1553711612328611
2018-05-28,7344.56,7348.851658954247,-0.176314925861962
2018-05-29,7459.876667,7331.922329552766,-0.1720684485828162
2018-05-30,7385.395,7445.947704489935,-0.1867184020840797
2018-05-31,7386.72,7372.804059190683,-0.17048432493207938
2018-06-01,7535.146667,7373.250960218048,-0.18234127978253178
2018-06-02,7645.146667,7521.391242357818,-0.18255019112532866
2018-06-03,7637.14,7631.557127432341,-0.1777538111376942
2018-06-04,7500.273333,7623.104212637049,-0.183783292737215
2018-06-05,7615.722142,7487.9979575211955,-0.16366570835218602
2018-06-06,7619.43,7602.5869936273975,-0.172474101965498
2018-06-07,7676.271667,7606.166863575244,-0.17406992944034316
2018-06-08,7620.153333,7663.453536417413,-0.16698380592354561
2018-06-09,7615.54,7606.738119949029,-0.17604912217284163
2018-06-10,6776.888333,7602.640294462079,-0.16938661654881154
2018-06-11,6875.678333,6766.00371328078,-0.16061382723715745
2018-06-12,6879.31,6865.291450818388,-0.15106701736990982
2018-06-13,6315.7,6870.3947344381795,-0.12959534548989488
2018-06-14,6647.013333,6306.674468093969,-0.14290627968444772
2018-06-15,6637.41,6635.953112860784,-0.1663938311106701
2018-06-16,6509.426667,6627.861763075017,-0.1438548609319453
2018-06-17,6464.411667,6499.802679561488,-0.14784692924342155
2018-06-18,6445.79,6456.525290075558,-0.12199682400645338
2018-06-19,6737.0,6436.242204085359,-0.1481245264682999
2018-06-20,6714.718333,6726.324476006128,-0.1584610953521159
2018-06-21,6760.83,6705.884482542554,-0.13155950881857795
2018-06-22,6332.573333,6749.4777080962385,-0.1679126956862012
2018-06-23,6141.605833,6324.220616674762,-0.13190082271469467
2018-06-24,6170.46,6132.665093290373,-0.14557657968843052
2018-06-25,6211.4475,6162.011351114954,-0.13692089220327444
2018-06-26,6218.595,6202.934738395592,-0.1370495621899452
2018-06-27,6097.46,6211.03175048596,-0.12162312409860833
2018-06-28,6107.896154,6089.7502576067545,-0.12644186912657904
2018-06-29,5908.7025,6100.507279028463,-0.12097250485665358
2018-06-30,6223.28,5904.054499260181,-0.07866364468035932
2018-07-01,6374.754167,6217.127938525718,-0.09885561109707684
2018-07-02,6466.069167,6366.49775155349,-0.12951739361575118
2018-07-03,6626.44,6458.449247006622,-0.11784470281058566
2018-07-04,6593.289167,6617.928838784041,-0.12844243992187304
2018-07-05,6603.376667,6584.182687706475,-0.13811739577726456
2018-07-06,6555.51,6593.41521204891,-0.15085395629288387
2018-07-07,6594.281667,6545.082158354582,-0.1590698762631448
2018-07-08,6753.559167,6585.518341476992,-0.13289279963370515
2018-07-09,6724.04,6743.008987559332,-0.15621658417119805
2018-07-10,6510.791667,6714.236997020817,-0.14579037273993858
2018-07-11,6377.363333,6502.214512345635,-0.13173750740388396
2018-07-12,6403.18,6371.418970255488,-0.09321035095731695
2018-07-13,6244.3575,6394.422218314177,-0.1367723800646385
2018-07-14,6241.0,6236.941833352056,-0.11875788098205313
2018-07-15,6248.84,6233.70873876915,-0.11682841260775627
2018-07-16,6514.390833,6239.931003149242,-0.14257041068034756
2018-07-17,6869.910833,6505.688547482269,-0.13358556065822508
2018-07-18,7321.62,6858.797014089909,-0.16177530073178376
2018-07-19,7396.401667,7308.768486413602,-0.17552827907482418
2018-07-20,7428.045,7384.618370499313,-0.1593112033552755
2018-07-21,7334.99,7414.9869831579435,-0.17579345362146476
2018-07-22,7451.289167,7323.162364647391,-0.16124950889652095
2018-07-23,7689.884167,7438.364528057108,-0.17345507137384944
2018-07-24,7715.1,7676.575644180605,-0.17306532231664193
2018-07-25,8251.165,7701.8239051331875,-0.17207936211860966
2018-07-26,8187.324167,8236.736168830295,-0.17487022947311703
2018-07-27,7939.81,8173.512462264651,-0.1686961998038222
2018-07-28,8182.251667,7926.257649319604,-0.1706886018733012
2018-07-29,8206.341667,8168.146034604443,-0.17239304007779332
2018-07-30,8220.91,8191.256847334914,-0.183819054545914
2018-07-31,7916.800833,8205.318281394375,-0.18965927866410068
2018-08-01,7570.869167,7902.488075169563,-0.18078966658826234
2018-08-02,7607.7,7559.447806614628,-0.15085930206211792
2018-08-03,7394.499167,7595.67221660324,-0.15810012745981364
2018-08-04,7247.769167,7382.704512161705,-0.15950579710566587
2018-08-05,7011.28,7236.533683320212,-0.15501988847747966
2018-08-06,6988.079167,7000.548597618365,-0.15305910449496135
2018-08-07,6993.513333,6977.881081009665,-0.1459354673383472
2018-08-08,6718.23,6982.794731169153,-0.1532649087872503
2018-08-09,6396.7725,6709.544717931894,-0.12927932012010832
2018-08-10,6396.494667,6389.390805987664,-0.11539716337162348
2018-08-11,6138.96,6387.277954579268,-0.1440900508880501
2018-08-12,6311.131667,6131.2739787065475,-0.12520070652769427
2018-08-13,6347.07,6301.9002384316445,-0.14627215934386104
2018-08-14,6252.13,6337.42746785601,-0.15192099888594482
2018-08-15,6362.676923,6244.010094406899,-0.1298742283525945
2018-08-16,6342.629231,6355.68603324697,-0.10987340450619934
2018-08-17,6312.75,6335.460051839746,-0.11303166083261657
2018-08-18,6436.720833,6304.969917408565,-0.12324395218303624
2018-08-19,6404.063333,6428.40988213647,-0.12911777719055081
2018-08-20,6486.58,6396.556427847541,-0.11722096990789996
2018-08-21,6401.246154,6479.321914445787,-0.11189387249078578
2018-08-22,6575.229167,6392.912735208943,-0.13018432021787454
2018-08-23,6354.57,6568.402151628719,-0.10382931450579279
2018-08-24,6543.645714,6345.944396118911,-0.13573859255762175
2018-08-25,6719.429231,6535.591119668104,-0.12309031820998467
2018-08-26,6738.27,6710.298599978896,-0.1358840268601961
2018-08-27,6719.266154,6729.4400339012445,-0.13104203450968724
2018-08-28,7000.04,6710.624229979035,-0.1286141049171072
2018-08-29,7078.19,6989.9972657237,-0.14346681270820735
2018-08-30,6932.6625,7067.688802824869,-0.14835992217121868
2018-08-31,6981.946154,6922.618850960904,-0.14487433996818155
2018-09-01,7018.78,6972.1468201554035,-0.14035246947561508
2018-09-02,7247.935385,7008.08045363304,-0.15244168312669754
2018-09-03,7260.949231,7237.777572410769,-0.14014767033179162
2018-09-04,7265.08,7249.8643483792175,-0.1526643730472061
2018-09-05,7113.069231,7255.150787969047,-0.13667037432420345
2018-09-06,6433.271667,7102.899292608987,-0.14297538883343397
2018-09-07,6501.19,6423.94623999439,-0.14495621339053777
2018-09-08,6366.1075,6493.2014611819395,-0.12287810105626938
2018-09-09,6286.425833,6361.316425650461,-0.07525908649106987
2018-09-10,6240.98,6277.124669171126,-0.1479563121551338
2018-09-11,6296.320833,6234.224696517807,-0.10824106922618204
2018-09-12,6273.1375,6288.563232188592,-0.12320847391938212
2018-09-13,6326.04,6265.37117016226,-0.12380295885017918
2018-09-14,6499.0625,6317.963310103544,-0.12767370893095395
2018-09-15,6518.655,6490.266002611832,-0.13535025071951629
2018-09-16,6522.39,6509.550198053277,-0.13967301455166053
2018-09-17,6400.600833,6513.278570871309,-0.13969463844834898
2018-09-18,6296.631667,6392.581494714712,-0.12529039842545264
2018-09-19,6342.39,6291.711156430512,-0.07814512313424964
2018-09-20,6418.562667,6336.3407326489805,-0.09537835659774639
2018-09-21,6669.990833,6410.848329784186,-0.12018792393313155
2018-09-22,6756.12,6660.763561929719,-0.13834008623563201
2018-09-23,6710.445,6746.133544933236,-0.14781346492903447
2018-09-24,6639.304167,6700.791374090212,-0.14385969797513398
2018-09-25,6583.45,6630.527332610869,-0.1321950940695798
2018-09-26,6468.631667,6576.9814384368565,-0.09825489011298544
2018-09-27,6535.476667,6460.718933388014,-0.12232468966122476
2018-09-28,6686.08,6526.337489143956,-0.13983949942306045
2018-09-29,6550.474167,6676.424782529748,-0.14440774669540232
2018-09-30,6593.135,6541.4111554743595,-0.1383565722814159
2018-10-01,6611.02,6584.675773548209,-0.12830355288935288
2018-10-02,6562.641667,6602.1563516621745,-0.1340738394049013
2018-10-03,6470.4025,6554.716247988242,-0.12076568269163271
2018-10-04,6483.73,6463.72902244133,-0.10313852281477279
2018-10-05,6568.549167,6477.083831389381,-0.10250532657310821
2018-10-06,6581.486667,6562.496451322596,-0.09214691895453378
2018-10-07,6573.62,6572.319170205947,-0.13929218819237146
2018-10-08,6618.567692,6564.728652762798,-0.1352580045272079
2018-10-09,6621.711667,6608.855411197761,-0.146742939774992
2018-10-10,6626.85,6613.436718229407,-0.12496691470018889
2018-10-11,6248.635833,6617.507805563604,-0.14097488907092076
2018-10-12,6260.530833,6240.863232747344,-0.12438875396783021
2018-10-13,6247.0,6252.126877114999,-0.13423711357993193
2018-10-14,6299.399167,6240.352915250675,-0.10640443011565033
2018-10-15,6452.571667,6290.663909461663,-0.138668106382225
2018-10-16,6599.17,6445.216165559345,-0.11399333196518427
2018-10-17,6596.276154,6591.603028821601,-0.11466549851571332
2018-10-18,6568.040769,6587.346989331057,-0.1353667502766514
2018-10-19,6509.61,6560.4550059096055,-0.11549506705558515
2018-10-20,6488.825833,6501.75863212478,-0.12061195486703034
2018-10-21,6531.601667,6479.658049117384,-0.1412857136030989
2018-10-22,6504.78,6523.534980010739,-0.12350243325487753
2018-10-23,6481.426,6496.017721888801,-0.1347052184885363
2018-10-24,6508.31,6473.546655781458,-0.12156806570872564
2018-10-25,6489.77,6499.409656988529,-0.13675351990719103
2018-10-26,6473.753333,6482.614494701619,-0.1102582263836975
2018-10-27,6465.9175,6467.0194007179925,-0.10401898150306181
2018-10-28,6457.21,6458.467648416116,-0.11521723844888485
2018-10-29,6382.668333,6449.447654620082,-0.12021206341311279
2018-10-30,6309.452857,6374.0331640535705,-0.13529089239657155
2018-10-31,6301.61,6308.693303351969,-0.012038344136108898
2018-11-01,6342.280833,6293.725697348187,-0.12511568713094756
2018-11-02,6387.674167,6337.084142553628,-0.08193724912546105
2018-11-03,6390.42,6380.270682381736,-0.11590266542573278
2018-11-04,6391.873333,6382.890191941668,-0.11782962713456223
2018-11-05,6436.965,6384.624035415883,-0.11341428727459583
2018-11-06,6437.76,6428.789338543772,-0.12701112179774515
2018-11-07,6538.79,6430.383124447417,-0.11458761358894153
2018-11-08,6486.251667,6530.93752000624,-0.12009072005309111
2018-11-09,6444.97,6478.629964127912,-0.11750550646786155
2018-11-10,6399.033333,6436.945348639208,-0.12451029812074581
2018-11-11,6378.268333,6391.35428952398,-0.12000317979935304
2018-11-12,6408.53,6371.098668960382,-0.11240768912971352
2018-11-13,6372.063333,6400.368613954328,-0.1273519207317725
2018-11-14,6176.155,6366.267870070456,-0.09095111938906471
2018-11-15,5756.77,6171.282214787429,-0.07889674421335453
2018-11-16,5596.1925,5750.242533521271,-0.11338765451337061
2018-11-17,5558.243333,5591.318743843609,-0.08709057374976306
2018-11-18,5572.44,5553.228849446853,-0.09021705694991257
2018-11-19,5303.9425,5569.160473733113,-0.058852607957859265
2018-11-20,4671.97,5304.79834593865,0.01613603350054245
2018-11-21,4491.98,4670.712801471737,-0.026909387865567656
2018-11-22,4548.7975,4493.147843516553,0.025998413095186274
2018-11-23,4309.3375,4549.020252766447,0.004896959393053419
2018-11-24,4352.98,4311.205493036855,0.04334756878186719
2018-11-25,3823.511667,4356.42680007909,0.07918253883753844
2018-11-26,3920.536667,3829.147993131651,0.14741229065147254
2018-11-27,3793.35,3922.4798742948888,0.04956482900020553
2018-11-28,4103.453846,3795.480533735977,0.05616496595297623
2018-11-29,4263.783333,4103.435686081167,-0.00044255204311098936
2018-11-30,4278.77,4263.932859544985,0.003506898294469165
2018-12-01,4116.7775,4279.2303178334505,0.010758181286913355
2018-12-02,4167.546667,4121.127837846914,0.10567337794947733
2018-12-03,4140.6,4167.269945748007,-0.006639907698794034
2018-12-04,3961.493333,4140.411532438207,-0.00455169689883119
2018-12-05,3858.349167,3962.1860115344625,0.0174852884060787
2018-12-06,3744.98,3859.96237245363,0.04181076890157318
2018-12-07,3405.643333,3746.5248969531094,0.041252475396648336
2018-12-08,3435.34,3408.340756913396,0.0792045334653384
2018-12-09,3453.66,3437.879328390826,0.07391781863878483
2018-12-10,3523.96,3456.1729339474027,0.07276147470807408
2018-12-11,3426.19,3526.146681490013,0.0620518249359568
2018-12-12,3407.28,3429.540634180216,0.09779475686450023
2018-12-13,3406.7625,3409.8050448782956,0.07410734892041086
2018-12-14,3278.374167,3412.4438564641277,0.16676702482570857
2018-12-15,3242.42,3282.051923950323,0.1121823429229966
2018-12-16,3271.238333,3246.62233867014,0.12960500706693925
2018-12-17,3392.405,3275.935539586338,0.14359108411494412
2018-12-18,3556.54,3397.201561993696,0.1413911957356457
2018-12-19,3808.0425,3558.9961004895686,0.06905870563999275
2018-12-20,3982.850833,3809.432637268357,0.03650529815140439
2018-12-21,4135.19,3983.5982320500093,0.018765429119683406
2018-12-22,3910.973333,4135.403855146994,0.0051715918009648774
2018-12-23,4027.478333,3912.6388170887367,0.04258490014963177
2018-12-24,3995.17,4027.535670215398,0.001423650499328277
2018-12-25,3813.88,3995.1732327386826,8.091617334249281e-05
2018-12-26,3825.379167,3814.264850684797,0.010090791655654468
2018-12-27,3848.21,3826.14178673106,0.01993579453871985
2018-12-28,3743.905,3850.038092978172,0.04750502124810634
2018-12-29,3912.285833,3744.012842905953,0.002880492586030383
2018-12-30,3770.36,3913.4648567616364,0.030136442273502772
2018-12-31,3791.545833,3772.2274592182457,0.04952999761947361
2019-01-01,3752.271667,3793.302251050465,0.046324589701064865
2019-01-02,3855.88,3753.052808853937,0.020817838452560064
2019-01-03,3865.7975,3856.547290572182,0.01730579198994996
2019-01-04,3822.626667,3867.393315827744,0.041280378181836754
2019-01-05,3856.62,3827.998657173438,0.140531384344
2019-01-06,3920.456667,3857.3312507583687,0.018442334437118662
2019-01-07,4036.093333,3922.4059283560996,0.04972026275682003
2019-01-08,4032.25,4040.5566778136185,0.11058576810217517
2019-01-09,4034.138333,4032.5995002290424,0.008667623015497686
2019-01-10,3812.585833,4036.4128647873554,0.05638209698337332
2019-01-11,3646.25,3814.189454342678,0.042061252203100176
2019-01-12,3646.345833,3648.80481244012,0.0700668478606734
2019-01-13,3599.841667,3648.907030389722,0.07024011180022678
2019-01-14,3531.96,3602.42431758971,0.07174344953516058
2019-01-15,3656.785,3534.055952585147,0.05934247797673779
2019-01-16,3621.270833,3659.6210945783214,0.0775570502045249
2019-01-17,3621.43,3623.6869092672177,0.06671901602057567
2019-01-18,3632.395,3622.883659727849,0.04014048947099072
2019-01-19,3690.523333,3635.047701706487,0.073028998952119
2019-01-20,3703.98,3692.636668107702,0.05726383271458683
2019-01-21,3548.4275,3705.6650540331225,0.04549306511164934
2019-01-22,3540.02,3551.2799930800884,0.0803875260263485
2019-01-23,3587.35,3543.212067229556,0.09017088122541567
2019-01-24,3566.4,3590.0386499349206,0.07494807963875018
2019-01-25,3586.25,3569.810246995066,0.0956215510056581
2019-01-26,3577.79,3592.4351773212115,0.17246921774030088
2019-01-27,3576.3,3579.016704353117,0.03428665050539381
2019-01-28,3554.5,3577.9855160433262,0.04713016366988398
2019-01-29,3448.58,3555.8436865225895,0.037802406037120574
2019-01-30,3421.6,3451.55407920995,0.08624069065963687
2019-01-31,3470.0,3424.1198707513327,0.07364597706724182
2019-02-01,3444.81,3474.794655486144,0.13817450968715175
2019-02-02,3475.33,3451.4851388115717,0.1937737875694666
2019-02-03,3506.22,3478.4367653968447,0.08939483147916374
2019-02-04,3456.02,3509.3615418152585,0.08959910716551539
2019-02-05,3452.35,3460.6426786023676,0.13375728735272407
2019-02-06,3467.34,3458.9693093296073,0.19173343750220587
2019-02-07,3405.7,3470.517269708659,0.09163421264309149
2019-02-08,3394.76,3408.6423792521955,0.0863957263468796
2019-02-09,3661.08,3397.5369190862575,0.08180015925300445
2019-02-10,3664.38,3663.7849017597905,0.07388261823807656
2019-02-11,3686.29,3666.1087489806473,0.04717712084028394
2019-02-12,3629.47,3687.890552896859,0.04341907166443691
2019-02-13,3632.42,3630.559959320804,0.030030812234407647
2019-02-14,3614.5,3634.7196123143244,0.06330799616576138
2019-02-15,3600.31,3616.280408390451,0.04925739079958935
2019-02-16,3608.2,3601.639249220844,0.0369204102103388
2019-02-17,3619.55,3610.576443272816,0.0658622934653354
2019-02-18,3670.74,3621.4217291857462,0.05171165436990958
2019-02-19,3910.8,3674.1756268966806,0.09359493989442967
2019-02-20,3926.53,3911.679063812171,0.022477851390275597
2019-02-21,3987.18,3927.9111633197836,0.03517516279726258
2019-02-22,3944.88,3987.9125658298494,0.018373031311593433
2019-02-23,3983.48,3945.3057935831857,0.010793575043743358
2019-02-24,4139.6,3984.3971864714886,0.023024754021321776
2019-02-25,3766.89,4139.311549044006,-0.006968087641183907
2019-02-26,3848.33,3772.1021155458807,0.13836654497160275
2019-02-27,3831.45,3853.2018531493277,0.1265965535525218
2019-02-28,3833.23,3834.411076213537,0.07728343612828371
2019-03-01,3850.08,3837.5367680480304,0.11235349947773379
2019-03-02,3834.62,3851.388181154004,0.033978025235947305
2019-03-03,3831.44,3837.2353347892968,0.06820323237496458
2019-03-04,3814.58,3833.41481470667,0.05154236283668291
2019-03-05,3730.98,3815.562460471749,0.025755403524088206
2019-03-06,3872.25,3732.4610702103723,0.03969654649374451
2019-03-07,3876.85,3873.452557341898,0.03105577743941566
2019-03-08,3886.82,3877.3156925150483,0.012012136529616343
2019-03-09,3875.96,3887.6281007725074,0.020790794853048494
2019-03-10,3950.56,3877.3269908470816,0.035268445677497304
2019-03-11,3928.17,3951.206445180231,0.01636338089362621
2019-03-12,3881.09,3928.454714540697,0.007248019833580735
2019-03-13,3892.51,3881.6032907713648,0.013225428200959243
2019-03-14,3877.77,3893.104468897208,0.01527212254323462
